"seqnames","start","end","width","strand","Conc","Conc_YAF","Conc_GFP","Fold","p.value","FDR","YAF_1","YAF_2","YAF_3","GFP_1","GFP_2","GFP_3"
"17",27739281,27742449,3169,"*",7.08554270546593,6.70992749789706,7.38328977015562,-0.625618464175517,0.000172785589073548,0.000489516968575456,92.95,99.69,121.42,176.6,147.56,176.69
"5",74895043,74896424,1382,"*",5.30245350921236,5.74691821280181,4.65677226246837,0.993872740820057,0.000172956356124809,0.000489928971862409,36.15,67.41,57.56,21.12,24.59,29.97
"2",73156176,73158471,2296,"*",6.71442694529628,6.28329079180877,7.04592870481149,-0.677061207989665,0.000173131978185142,0.000490354605076671,61.96,84.96,86.73,141.09,110.67,144.66
"9",72314644,72316487,1844,"*",6.13132895055487,6.49985879638613,5.63511210620555,0.762283007574314,0.000173695598813329,0.000491878865073692,98.11,86.66,86.73,52.79,45.67,50.63
"9",36830085,36869751,39667,"*",10.6661439000261,10.2357528477011,10.9972063034671,-0.704838232020603,0.000173842042600944,0.000492221471822503,934.62,1407.01,1275.72,2123.06,1746.13,2262.93
"19",4198131,4205647,7517,"*",8.31179144552353,7.97014367411118,8.58782413160585,-0.572897467881008,0.000173929611058246,0.000492397301301666,216.87,281.52,253.88,398.31,347.82,408.15
"15",98289916,98295508,5593,"*",7.51734900583016,7.1854842353785,7.78697004255967,-0.59668587843943,0.000174024172491891,0.000492592873614309,154.91,150.1,131.67,233.23,184.45,244.89
"9",108542455,108543956,1502,"*",6.11315614866499,6.45610446410008,5.6623896903104,0.780252262039636,0.000174084147304411,0.000492622250202603,74.87,92.33,96.19,41.27,57.97,52.7
"3",57980710,57984565,3856,"*",6.58019462341143,6.90931938623425,6.15308232147034,0.69708487789934,0.000174085512511466,0.000492622250202603,111.02,115.55,134.04,83.5,59.73,70.26
"6",31056014,31060710,4697,"*",7.58387946894947,7.85754350745341,7.24585862028349,0.59300735378916,0.000174112600989474,0.000492626798614007,219.45,235.07,241.27,128.61,151.07,175.66
"8",143343304,143351122,7819,"*",8.25207594706435,7.7987275952872,8.59651154655711,-0.716594555795656,0.000174455229861935,0.00049352399164776,154.91,259.99,253.09,466.46,284.58,410.22
"X",72120972,72136025,15054,"*",9.10335118975842,8.74012881776335,9.39327274874791,-0.60580067286599,0.000174662169784135,0.000494037121936603,345.96,480.33,456.51,721.76,621.86,673.71
"3",185795689,185798534,2846,"*",7.15395495092739,7.43839053936718,6.79931779210451,0.614062398282084,0.000175212536881941,0.00049552135394069,178.14,160.87,181.34,108.46,126.48,99.2
"11",123636585,123643426,6842,"*",7.92237245881958,7.60392172970487,8.18308395562148,-0.549570114889756,0.000175321393695279,0.000495756692161889,185.89,198.25,199.48,312.89,281.07,277.96
"7",148456238,148460248,4011,"*",7.47065095414206,7.13259509911627,7.74433790146687,-0.580018093722752,0.000175552718161532,0.000496338212959476,131.67,145.01,144.29,234.19,187.96,221.13
"16",327112,330680,3569,"*",7.07503638609304,6.63902522884797,7.40940386134109,-0.666808934622775,0.000175595697517398,0.000496387135561318,69.71,111.02,118.27,165.08,147.56,197.36
"6",30818581,30820942,2362,"*",6.55652779865734,6.91523352194452,6.07803083474413,0.716007865692266,0.000175810502933372,0.000496921703685801,134.25,112.72,115.11,77.74,47.43,77.5
"6",147153260,147155253,1994,"*",5.64953737462771,6.09648748015547,4.99855051282379,0.900871055700214,0.00017610721051352,0.000497687575041351,77.45,56.08,71.75,40.31,24.59,31
"13",98475750,98477033,1284,"*",5.51541580899132,5.9386549774024,4.91390875199035,0.936978683785456,0.000176539430859333,0.000498836132242544,41.31,76.47,66.23,30.71,24.59,35.13
"19",2031474,2037432,5959,"*",7.92187246631212,7.52086432778028,8.23531698915002,-0.64197384737389,0.000176854307328206,0.000499652831152448,136.84,210.71,203.42,303.29,249.45,351.32
"1",46506397,46536341,29945,"*",10.9984619746066,10.564073827705,11.3318770882933,-0.711299854790081,0.000176880755050054,0.000499654534977016,1216.03,1733.84,1591.89,2818.91,2097.46,2816.78
"19",35298962,35322246,23285,"*",9.71609201738793,9.30350886966627,10.0365454946411,-0.678891081091241,0.000177061592312171,0.000500092295715297,500.87,726.16,668.61,1142.15,855.5,1153.16
"17",35758269,35789435,31167,"*",10.8815545483295,10.5190281859357,11.1710333449314,-0.615464763657374,0.00017713501007601,0.000500226577534255,1280.58,1584.87,1536.69,2385.08,2201.11,2331.12
"9",133022293,133027393,5101,"*",7.24411841237927,6.90366504063231,7.51937215425323,-0.625925899580631,0.000177799346748447,0.00050202932243139,136.84,120.65,101.71,188.12,154.59,207.69
"19",4729448,4731206,1759,"*",6.21899380994463,5.71681544873411,6.59078693195627,-0.78657708844314,0.000177904207602804,0.000502205088459218,49.05,64.57,44.15,97.9,75.54,115.73
"1",220217997,220220531,2535,"*",5.11405813748913,5.57997688556192,4.4216110320028,1.01571330215712,0.000177913549415879,0.000502205088459218,46.47,48.15,48.88,17.28,26.35,20.67
"12",48966912,48974652,7741,"*",8.56560579333575,8.17754266921785,8.87110380950959,-0.638152432208743,0.000177969172515709,0.000502288760911855,234.94,342.69,290.94,549.96,397.01,457.75
"3",185731997,185738785,6789,"*",7.47701506140467,7.74699868610713,7.1445999699736,0.608778412373889,0.000178069115002898,0.000502497474872433,175.56,215.81,253.09,136.29,152.83,135.36
"19",3704184,3710980,6797,"*",7.94319950054121,7.53899571218833,8.25858810256869,-0.650255884291444,0.000178540658936026,0.000503754605839198,139.42,209.58,208.94,347.44,240.66,330.66
"5",154184431,154208377,23947,"*",10.1948593806351,9.8266788189843,10.487924978021,-0.620068892662825,0.000178976944006292,0.000504911901134341,753.89,1003.71,966.64,1458.88,1378.99,1470.39
"3",37995571,38011028,15458,"*",9.10167157085381,8.65779675386443,9.4406293715764,-0.718500313530397,0.000179558099210714,0.000506477492273232,330.47,495.63,385.55,753.44,507.68,823.54
"10",71377083,71402694,25612,"*",10.2531869487369,9.88750032105576,10.5446733243399,-0.620072831064503,0.000179614467870979,0.00050656258312905,849.42,1010.51,981.62,1564.46,1296.42,1620.21
"7",98862618,98871631,9014,"*",8.52850252988453,8.19958309964909,8.79617907428984,-0.562919716482637,0.00017969065345424,0.000506703530226198,268.51,317.77,295.67,456.86,395.25,481.52
"6",34558734,34576809,18076,"*",9.49729189389107,9.07482145916772,9.82366143744788,-0.689882496780269,0.000180232109487862,0.000508156245111395,420.84,657.63,539.3,968.43,739.56,1010.57
"19",50456794,50471036,14243,"*",9.05646404799748,8.61806617520045,9.39222893390394,-0.704423294724707,0.000180351492433915,0.000508418693966882,276.25,459.38,443.11,738.08,541.05,736.74
"21",26403873,26407069,3197,"*",6.84807926469117,7.13721195764327,6.48609658480671,0.634330753857364,0.00018044287527212,0.000508602144282824,134.25,146.14,141.92,88.3,94.86,85.76
"17",50455422,50475584,20163,"*",9.82114241100103,9.39861210320309,10.1475475827586,-0.690836611239422,0.000180498546554575,0.000508684898037843,508.62,766.38,749.82,1191.1,952.11,1259.59
"1",240091345,240096512,5168,"*",6.91336703139457,7.21765590688791,6.52725727278496,0.651899300101027,0.000180682326604481,0.000509090693066028,131.67,164.26,150.59,102.7,73.78,100.23
"11",2144955,2152737,7783,"*",8.60325198809388,8.23635457853274,8.89550561813636,-0.616371412723622,0.000180714582817899,0.000509090693066028,263.34,337.03,304.34,516.37,381.2,531.12
"17",73462680,73474792,12113,"*",8.99664512958669,8.61056238476663,9.30091726485082,-0.638470560905733,0.000180721534501223,0.000509090693066028,314.98,457.11,400.53,663.22,530.51,698.51
"6",15262970,15267140,4171,"*",6.90858909415738,7.21146952346927,6.52474929067663,0.686010451177983,0.000180767328905611,0.000509145508410864,116.18,155.77,172.67,73.9,94.86,107.46
"12",8389046,8390891,1846,"*",5.62286657467103,5.00591491488175,6.05363653816583,-0.90289292893369,0.000181177464639393,0.000510226354533631,25.82,31.15,39.42,68.15,47.43,83.7
"7",151715782,151737784,22003,"*",10.4075991588789,9.99117913435197,10.7303561334265,-0.686207991983003,0.000181345253653703,0.000510624495905483,810.69,1178.18,1064.41,1815.93,1435.2,1845.47
"6",70954051,70959916,5866,"*",8.13178693586307,7.77394181945219,8.41827868131935,-0.592715703878819,0.000181748681423882,0.000511685926600832,188.47,259.99,208.15,346.48,310.93,368.89
"11",130036466,130038653,2188,"*",6.06489711754138,6.43134138800337,5.57247042067862,0.772708689255449,0.000181945767004108,0.00051216620755539,87.78,84.4,86.73,45.11,43.92,53.73
"20",33296159,33300018,3860,"*",7.30613968442288,6.97807116551731,7.57325323473265,-0.603068257353279,0.000182146271337175,0.000512655970848973,142,119.52,116.69,180.44,173.91,216.99
"2",44096907,44104931,8025,"*",8.37743546612973,8.01650967664385,8.66589474043477,-0.587353352632882,0.000182205745097335,0.000512748714696766,203.96,276.42,296.46,395.43,430.38,392.65
"7",101047396,101053548,6153,"*",8.23834841413194,7.84506230231303,8.54706650270206,-0.644459826858061,0.000182325884906384,0.000513012128204791,183.31,248.66,257.82,394.47,291.61,436.05
"19",3301561,3327309,25749,"*",9.987866595528,9.61348199092866,10.2848414826635,-0.630903899901696,0.000182683293957803,0.000513942974692406,689.34,874.57,786.09,1330.27,1062.78,1349.49
"X",152600674,152602643,1970,"*",5.96230228488827,6.32814555096066,5.47096494228546,0.795117470800191,0.000183126439936556,0.000515114718942739,80.04,86.1,74.9,42.23,47.43,43.4
"8",66137057,66138258,1202,"*",5.46198206932036,5.88117516744684,4.86867228770646,0.945867145450713,0.000183581165887789,0.000516318690734452,41.31,60.61,74.9,23.99,31.62,32.03
"22",31080567,31092255,11689,"*",8.69566663394211,8.29378363091658,9.00964407089331,-0.656414403017436,0.000183744477810974,0.000516702834839209,242.69,367.61,331.15,567.24,412.82,566.25
"16",75304517,75306767,2251,"*",6.14366340471991,6.49936707128486,5.67051436260151,0.785551197894737,0.000183955066324829,0.000517219793085794,69.71,92.89,108.81,48.95,43.92,59.93
"7",101737902,101749924,12023,"*",8.94886981301038,8.57478718989531,9.2456550492192,-0.620464352978617,0.000184279959532589,0.000518057940619972,304.65,431.62,407.63,645.94,525.24,649.95
"10",21134796,21136188,1393,"*",5.47004131601864,5.9020270779676,4.85057302856419,0.945551500530664,0.000184315565446905,0.000518082702353157,61.96,50.41,67.02,22.08,38.65,25.83
"1",154855345,154889748,34404,"*",10.7384903490351,10.3389491326512,11.051040144221,-0.665214620627898,0.000184476795497736,0.000518460515679275,1068.87,1435.33,1381.37,2253.59,1832.21,2279.46
"19",55198464,55202634,4171,"*",7.24145658891101,6.89953974395398,7.51766460803424,-0.586052289770774,0.000184654223269968,0.000518883735243937,118.76,127.45,111.96,180.44,179.18,190.13
"15",56047374,56051541,4168,"*",6.9226328924383,7.217879749408,6.55099603617149,0.623322061553361,0.000185015581261191,0.00051982360594719,149.75,147.84,149.02,100.78,89.59,90.93
"17",77032144,77041464,9321,"*",9.26114770620261,8.83675888892617,9.58865763490306,-0.689315989368497,0.000185050549163992,0.000519846304415498,338.22,533.58,499.88,869.57,627.13,813.21
"15",66112681,66161648,48968,"*",11.1115793867867,10.7404987509296,11.4064757894595,-0.62804848476847,0.000185287035413383,0.000520435021886812,1507.78,1831.84,1792.94,2830.42,2448.8,2864.31
"17",27432590,27435512,2923,"*",6.84779630229194,6.47192343236777,7.14570490904813,-0.635295079059376,0.000185574678769536,0.000521167237747159,87.78,95.73,82.79,140.13,131.75,152.93
"19",54458014,54466207,8194,"*",8.0514520460903,7.61875731189998,8.38387167244171,-0.6922307998285,0.000185851801945212,0.000521869700364093,152.33,248.1,189.23,376.24,247.69,378.19
"8",56989965,56995486,5522,"*",7.15043984350643,7.43030686148057,6.80288876286581,0.611465350562659,0.000186347118748703,0.000523114265853355,152.33,168.8,196.32,115.17,107.16,112.63
"17",42274730,42297051,22322,"*",9.93850122331553,9.54132842750103,10.2496033388135,-0.659307849708799,0.000186366142052013,0.000523114265853355,601.56,826.42,807.38,1350.43,1032.92,1268.89
"5",173472344,173475841,3498,"*",6.89235233021351,7.19311493635051,6.51191490151535,0.646809627357057,0.000186399498926675,0.000523114265853355,131.67,147.27,160.06,88.3,79.05,106.43
"10",78653651,78659970,6320,"*",7.68274948548522,7.9566269407557,7.34440246589061,0.580892713513135,0.000186403257511186,0.000523114265853355,240.11,270.19,234.96,160.29,142.29,184.96
"9",134053196,134064066,10871,"*",8.93703691658849,8.44859377160415,9.30128000711916,-0.768479635883211,0.000186467211644457,0.000523163822171481,250.44,427.09,370.57,685.29,430.38,777.04
"19",3249129,3252243,3115,"*",6.98305682821194,6.55166540274064,7.31470902837685,-0.667695688490865,0.000186475037427387,0.000523163822171481,69.71,111.59,100.13,169.88,129.99,177.73
"6",47736542,47737780,1239,"*",5.48230563047718,5.95674536651276,4.77065579032518,0.94592674779517,0.000187007718499754,0.000524582156377792,80.04,52.68,53.61,24.95,22.84,34.1
"22",45238346,45243303,4958,"*",7.54641294444177,7.13694412336295,7.86498948570174,-0.645595927912676,0.00018727313227442,0.000525250466598196,105.85,174.46,141.92,240.91,194.99,263.49
"16",75261654,75268545,6892,"*",8.09636711693346,7.69443921251383,8.41037189105047,-0.656014745216687,0.000187381117178083,0.000525477101596153,167.82,236.77,216.82,352.24,258.23,410.22
"9",134065803,134073676,7874,"*",8.21585101811401,7.88309560562586,8.48605875413135,-0.573888352836593,0.000187711762449129,0.000526327991795361,222.04,244.13,242.05,365.68,303.9,406.09
"17",8693286,8702202,8917,"*",8.74827703501119,8.42320659778687,9.01340253974759,-0.554708593728032,0.000188070238765447,0.00052725665981038,309.82,377.81,342.19,524.05,484.84,541.45
"8",27890300,27896677,6378,"*",7.74639757624281,7.32159694999899,8.07415199035037,-0.656061814409862,0.000188259563714136,0.000527643407537153,103.27,189.75,186.86,284.1,237.15,287.26
"1",33327200,33333205,6006,"*",7.49019432728531,7.78722939591358,7.11571387408329,0.659719548762837,0.000188262774799115,0.000527643407537153,157.49,259.99,245.21,138.21,117.7,160.16
"1",201352420,201392856,40437,"*",10.9129685089734,10.4929773724735,11.2378606424692,-0.692448943449279,0.000188305222878771,0.000527685878230944,1179.89,1615.46,1528.02,2551.13,1992.06,2702.08
"1",87392104,87393581,1478,"*",5.67032940121784,6.07373900922971,5.1083452475642,0.92475321962418,0.000188606929001574,0.000528454747592381,64.55,77.6,59.92,24.95,52.7,25.83
"7",73919088,73923979,4892,"*",7.83828298681631,7.50153342133918,8.1111144501107,-0.583189012695489,0.000188730095602428,0.000528723219574228,172.98,190.89,179.77,304.25,226.61,298.62
"5",170305788,170308767,2980,"*",6.65773149152606,6.97705227249517,6.24702907142502,0.703848746363574,0.000189298189452451,0.000530237887088415,98.11,145.01,134.83,90.22,63.24,74.4
"5",96408209,96411011,2803,"*",6.32124409473573,6.66460289973474,5.86976576258859,0.786392634280061,0.000189887631911335,0.000531811906090373,67.13,118.95,118.27,48.95,56.21,70.26
"19",41951243,41960468,9226,"*",8.46515131533396,8.05346254128276,8.78506643771843,-0.664147413693699,0.000189952044831837,0.000531915249526926,196.22,309.84,290.94,450.14,356.6,516.65
"15",40319537,40325341,5805,"*",7.86266595354907,7.47083674119007,8.17048772959252,-0.616700275507635,0.000190066311054595,0.000532158145056986,126.51,210.15,195.54,291.78,268.77,303.79
"19",54473055,54476047,2993,"*",6.86966245049673,6.51593878983286,7.15351115334873,-0.646759004345466,0.000190355984204508,0.000532892013122756,103.27,90.06,81.21,147.81,121.21,158.09
"8",109332091,109334898,2808,"*",6.63007101351003,6.95442742768468,6.21097721037676,0.71774017662818,0.000190663846842057,0.000533617903385075,95.53,139.34,137.19,92.14,65,65.1
"2",74198236,74200521,2286,"*",6.14606938475433,6.49859793458773,5.67854304161485,0.788160374736574,0.000190670484486841,0.000533617903385075,80.04,93.46,97.77,36.47,56.21,60.96
"19",16435322,16438025,2704,"*",6.7162293810919,7.02312074008191,6.32590999261526,0.682878754205826,0.000190868320432403,0.000534094259504943,116.18,133.68,140.34,63.35,84.32,93
"10",49322436,49327898,5463,"*",8.06111091870238,7.71308811537659,8.34128321653036,-0.584054036026971,0.000191366171699569,0.000535393635086021,188.47,244.7,196.32,335.93,289.85,347.19
"17",31519230,31534653,15424,"*",9.53651039297374,9.11127905624857,9.86452039510669,-0.696055765975469,0.000191397857778985,0.000535393635086021,454.4,649.7,555.07,1037.53,706.18,1052.93
"17",46823464,46838301,14838,"*",9.27611169953299,8.87737221723144,9.58817186929053,-0.658367682348789,0.000191415755739646,0.000535393635086021,374.36,509.79,526.69,837.9,621.86,849.37
"3",115071736,115073019,1284,"*",4.47448165286503,5.08009843953823,3.41068304690599,1.23060190259755,0.000191623281165915,0.000535896556456043,20.65,31.15,49.67,12.48,7.03,12.4
"2",98647754,98649864,2111,"*",6.2079556149262,6.58426431227155,5.69746468730278,0.764942506452456,0.000191849825671602,0.00053645251369816,98.11,91.2,98.56,58.55,35.13,62
"9",131804170,131817466,13297,"*",9.15340121439421,8.7387300859613,9.47510944210674,-0.672557093678149,0.00019206386080468,0.00053697333636108,307.24,515.45,458.88,733.28,628.89,772.91
"6",150267209,150273058,5850,"*",7.42287646600575,7.68817680884872,7.0975427785783,0.575530953599916,0.000192201124454967,0.000537279401256201,188.47,211.85,218.4,146.85,131.75,132.26
"8",37609588,37611928,2341,"*",6.30277601558188,6.64631768247322,5.85098038472162,0.73729951029,0.000192528561114437,0.000538116910803153,87.78,111.02,101.71,62.39,45.67,65.1
"1",11835497,11842278,6782,"*",7.84055813854798,7.3830371406554,8.18738852155046,-0.710042231111415,0.000192620697720585,0.000538296610152077,108.44,199.95,192.38,343.61,217.83,313.09
"7",155330135,155346966,16832,"*",9.98207302688322,9.60831068259144,10.2786570504015,-0.629796147162752,0.000192660535579914,0.000538330124926504,684.18,858.71,798.7,1307.24,1052.24,1367.06
"11",75328079,75330575,2497,"*",7.10786047522981,7.38413233062902,6.76584564382236,0.617500417833776,0.000192882456490014,0.000538872331115816,142,188.05,171.09,104.62,107.16,114.7
"16",53816047,53817982,1936,"*",6.14200090461736,6.5020448126836,5.66111006882384,0.836311844388503,0.000192955889144085,0.000538999596130991,77.45,87.23,107.23,33.59,73.78,44.43
"15",66288034,66295334,7301,"*",7.94756682735594,8.19718858645082,7.64552675578071,0.54478052881258,0.00019337247403081,0.000540085241322977,276.25,303.04,301.19,193.88,212.56,194.26
"7",100698697,100702660,3964,"*",7.03759312376933,6.62777582414304,7.35638000821405,-0.635782533176896,0.000193500101384649,0.000540363637161552,74.87,101.96,119.84,174.68,159.86,157.06
"6",159095575,159111030,15456,"*",8.95071926803335,8.61005209149791,9.22611252395478,-0.573440339562063,0.000193529669347304,0.0005403681538838,330.47,433.32,408.42,598.91,567.4,630.31
"3",158746273,158749028,2756,"*",6.38792988480325,6.70852816575941,5.97510602177555,0.707526928756216,0.000193658551314068,0.000540649931054857,95.53,107.06,111.17,57.59,65,66.13
"10",46094009,46098874,4866,"*",7.82529717643558,7.44686006543568,8.1248108861815,-0.625274856105377,0.00019378436685149,0.000540923067331773,144.58,184.09,194.75,306.17,216.07,315.16
"7",140176926,140179399,2474,"*",6.70401547590823,6.34093852332894,6.99384455607591,-0.653533465170768,0.00019400543330221,0.000541461966512433,92.95,75.34,74.9,127.65,131.75,122.96
"1",203210542,203221114,10573,"*",8.79424487337313,8.43304041324484,9.08288178661071,-0.601960584022941,0.000194253573176909,0.000542076260137006,284,392.54,360.32,561.48,474.3,591.05
"6",35181036,35182378,1343,"*",5.39032318982307,5.87537823360482,4.65422471782149,1.03419336273028,0.000195145204949692,0.000544485820073948,36.15,71.37,68.6,20.16,14.05,41.33
"5",159183921,159186407,2487,"*",5.76838286140326,6.49816484797713,4.21881145834226,1.36616795911935,0.00019557034438553,0.000545593285426471,100.69,71.94,98.56,8.64,36.89,10.33
"7",159147470,159160734,13265,"*",9.02820540561663,8.65420577366152,9.3249385102531,-0.61794465729963,0.000195618992979275,0.000545598056861752,314.98,471.84,421.82,668.01,588.48,667.51
"5",127957165,127960727,3563,"*",6.8960199531379,7.18875041676509,6.52836922925577,0.656046134513224,0.000195628496879205,0.000545598056861752,139.42,156.33,141.92,72.94,108.91,95.06
"10",119441202,119454764,13563,"*",9.09867449358913,8.66043860166308,9.43434465634039,-0.70392131729375,0.000195815307941857,0.000546040292577515,284,482.03,447.84,754.4,558.62,762.58
"8",22570454,22583515,13062,"*",8.79784170795165,8.32245262622232,9.15480493625064,-0.746843413385117,0.000196149978009012,0.000546894653136463,211.71,403.3,345.34,637.3,426.87,645.81
"19",17389697,17395675,5979,"*",7.65132430575008,7.28568852971138,7.94277843439844,-0.601080871675793,0.000196712935926391,0.00054838517523647,129.09,171.06,167.94,277.38,205.53,255.23
"1",11734550,11756165,21616,"*",9.76205080803652,9.38374940543667,10.0614796864297,-0.634799969835558,0.000196876509523517,0.000548762047090277,570.58,719.93,713.55,1144.07,888.87,1172.8
"8",135701011,135702483,1473,"*",6.43415858481658,6.75686547947778,6.01782215093239,0.721016216330077,0.00019722230895029,0.000549646662669158,82.62,117.25,124.58,67.19,57.97,69.23
"20",64136567,64173467,36901,"*",10.9588367024664,10.5317399725336,11.2879522459814,-0.701122720246254,0.000197764118034008,0.000551077211581359,1190.21,1705.52,1545.37,2645.18,2064.09,2791.98
"17",4985859,4990486,4628,"*",7.67900151867905,7.27335940850603,7.99526286965733,-0.63010405717779,0.000197961605339518,0.000551548020756435,108.44,190.89,164.79,256.26,235.39,273.82
"17",4884275,4906337,22063,"*",9.75708751043697,9.33206597924884,10.0849730269963,-0.694088469316448,0.000198748923776821,0.000553661807403068,500.87,774.31,658.36,1165.19,880.09,1213.09
"19",18695245,18702272,7028,"*",8.22628712454157,7.81254938270394,8.54743480252141,-0.66403797070062,0.000198816862230332,0.000553771271790665,165.24,267.92,241.27,413.67,293.36,415.39
"17",17027354,17032819,5466,"*",8.20808066173589,7.84463907777703,8.49814159876926,-0.589219695510733,0.000199050487124608,0.000554342130161343,180.73,270.75,238.11,354.16,351.33,379.22
"5",149820431,149843050,22620,"*",9.83933780952661,9.47183512165456,10.1319746012804,-0.618684170966673,0.000199406702192991,0.000555254180253075,601.56,800.93,727.74,1189.18,996.03,1181.06
"3",53071273,53076249,4977,"*",7.93607471158172,7.54898605267845,8.24096986139556,-0.625164812154735,0.000200535723245463,0.0005583175601245,144.58,220.91,196.32,324.41,249.45,333.76
"11",69695703,69713639,17937,"*",9.38156180041543,8.98186669870681,9.69420552448304,-0.660491127685322,0.000200600476960184,0.000558417425640207,413.09,589.65,514.07,888.77,667.53,928.94
"16",67384320,67403269,18950,"*",10.0804519929214,9.65415925385734,10.4090913234522,-0.69872565702057,0.000200891951888654,0.000559148302024668,666.11,951.6,799.49,1481.92,1062.78,1534.45
"9",136044630,136064049,19420,"*",9.83372855504901,9.35523721138001,10.1924311325197,-0.759921643488822,0.000201046535137981,0.00055949800832339,462.14,808.86,693.84,1312.99,887.12,1310.22
"1",43990109,44004232,14124,"*",9.09791067328792,8.66204978615376,9.43219004336269,-0.705774147549023,0.000202049818989703,0.000562209146592966,312.4,460.51,442.32,767.83,505.92,798.74
"5",1126645,1148849,22205,"*",9.88637311426756,9.43178411260256,10.2315218923056,-0.731267611529258,0.00020242027166558,0.000563158887913462,508.62,847.38,715.91,1333.15,946.84,1326.76
"2",111657616,111664131,6516,"*",7.651615991785,7.92848909387627,7.30867772816244,0.61826306783882,0.000202620729563267,0.000563635476927574,180.73,278.12,272.02,168.92,147.56,159.13
"7",149830540,149840740,10201,"*",9.04126501337127,8.71593148198142,9.30656525259731,-0.564965095381579,0.000202673486258019,0.00056370112355435,405.34,428.79,427.34,652.66,551.59,695.41
"2",206288296,206290048,1753,"*",6.0661955814255,6.41207852259074,5.6103276678929,0.786068660429626,0.00020271847402558,0.00056374514648109,64.55,100.26,90.67,50.87,49.19,46.5
"5",32231801,32236102,4302,"*",7.5794067385893,7.85591930824029,7.23702232033961,0.582531506511831,0.000202982060729715,0.000564396976857124,216.87,234.5,243.63,162.2,122.97,167.39
"4",1344756,1359358,14603,"*",9.1718943561711,8.64711868388353,9.55586989377911,-0.81066282203794,0.000203305266690899,0.000565163055362654,273.67,514.32,414.73,825.42,495.38,937.2
"2",136133724,136138446,4723,"*",7.66045793481636,7.93132647367499,7.32669829391985,0.571379746271108,0.000203318293979572,0.000565163055362654,260.76,223.17,248.36,165.08,173.91,142.6
"1",63770551,63779451,8901,"*",8.33545158547279,7.99251385611706,8.61232433988659,-0.566150960907327,0.000203345275596267,0.000565163055362654,214.29,287.18,262.55,405.99,402.28,365.79
"14",35533045,35535769,2725,"*",6.82214984091371,6.30200470680479,7.20365286118088,-0.768536917389662,0.00020364014991648,0.000565901253174544,49.05,98.56,89.1,165.08,98.37,178.76
"11",62123501,62126322,2822,"*",6.91113266519943,7.20443699676016,6.54257447719764,0.631430292108372,0.000203760531939991,0.000566154407012912,139.42,146.14,156.9,104.62,91.35,83.7
"19",38559510,38564449,4940,"*",7.38047103612119,6.94221332470395,7.7161539594543,-0.70029275199816,0.000204302905923044,0.000567579836213568,98.11,143.87,126.94,236.11,140.53,254.19
"20",13028756,13031555,2800,"*",6.53508586155579,6.84155475368921,6.14545118413787,0.682495585068683,0.0002044305190371,0.000567852762147162,105.85,114.42,123.79,67.19,79.05,66.13
"7",25925992,25927895,1904,"*",6.00818751418787,6.37986904682181,5.50621364054679,0.823825540945097,0.000205021129362532,0.000569411506100535,82.62,70.24,96.98,38.39,59.73,38.23
"X",136130110,136131749,1640,"*",5.76179150675951,6.21303761952718,5.10156588744016,0.953312369124198,0.000205122719274871,0.000569611825874904,80.04,44.75,97.77,32.63,40.4,29.97
"6",149931473,149943663,12191,"*",8.72955563078723,8.40686052955335,8.99310114773588,-0.550565003348073,0.00020524854077774,0.000569879367924176,302.07,353.45,362.69,545.16,481.33,502.18
"3",57948021,57950209,2189,"*",6.4054111231561,6.72820877547888,5.9889231957822,0.704673305049006,0.000205381421084472,0.000570166429325977,95.53,112.15,110.38,59.51,59.73,71.3
"9",133724589,133743938,19350,"*",9.77839969128586,9.33869187319498,10.1149299879902,-0.713268622073238,0.000205448016958683,0.000570269420224295,495.71,732.39,714.34,1187.26,851.98,1287.49
"16",65654713,65662629,7917,"*",8.73135528339962,9.01626168706822,8.3759846047857,0.613939481579019,0.000205553179045861,0.000570479415804425,418.25,551.7,583.45,366.64,282.82,347.19
"2",46872124,46875520,3397,"*",7.21149933924676,7.48827286060791,6.86871408537227,0.619269660679429,0.000205954313206177,0.000571510655549739,147.16,192.02,199.48,129.57,117.7,103.33
"1",152034453,152037481,3029,"*",6.60608869600154,6.91313848524324,6.21551239695346,0.70115212726517,0.000206369411263502,0.000572580342703398,100.69,118.95,141.92,61.43,86.08,75.43
"16",49615065,49624194,9130,"*",8.4580800022478,8.07920630498743,8.75786653422466,-0.617967167954627,0.000206914439191914,0.000574010166867164,211.71,326.83,272.8,426.15,389.98,482.55
"6",125810643,125813572,2930,"*",6.53815614114885,6.84479567266478,6.14824496405533,0.714644448870345,0.000206995741379818,0.000574153323973603,98.11,126.88,119.84,60.47,91.35,60.96
"8",129707682,129711798,4117,"*",7.64746042715688,7.90220700168005,7.33787548667566,0.562447527856505,0.000207790765107379,0.00057627583730038,219.45,239.6,258.61,152.61,175.67,157.06
"17",45905055,45925479,20425,"*",9.82011700769959,9.49311046519093,10.0865271408922,-0.569136213337779,0.000207880151586474,0.00057644104570013,730.65,739.76,691.47,1101.84,987.25,1172.8
"12",50069032,50080005,10974,"*",8.50273498735169,8.06920412877297,8.83564636855874,-0.69275239154469,0.000208021137989821,0.000576749270150182,188.47,297.94,319.32,493.33,351.33,525.95
"11",64066721,64106849,40129,"*",10.9187412414826,10.4490961212515,11.2724685308773,-0.753231811784325,0.00020860327647778,0.000578280347597493,1053.38,1679.47,1461,2721.97,1916.53,2782.68
