seqnames,start,end,width,strand,Conc,Conc_YAF,Conc_GFP,Fold,p.value,FDR,YAF_1,YAF_2,YAF_3,GFP_1,GFP_2,GFP_3
9,32740877,32743069,2193,*,6.63792522959074,7.00178946530839,6.1501659914953,0.803397908704453,1.8276586174709e-5,6.68447295716324e-5,113.6,115.55,155.33,72.94,66.75,73.36
9,33414017,33420585,6569,*,8.09671614764492,7.61134125774756,8.4592573721812,-0.765738900678258,1.8376700857222e-5,6.71981762195335e-5,142,225.44,219.19,357.04,279.31,419.52
12,109460778,109465062,4285,*,7.27295048158257,7.59965235737531,6.84992140963974,0.700326272631096,1.84109499879571e-5,6.7310683834564e-5,191.05,175.59,215.25,113.26,103.64,129.16
11,1621084,1637288,16205,*,9.20845514612291,8.75120744519747,9.55512901064831,-0.747166631819286,1.84319706097837e-5,6.73747944410942e-5,353.71,480.9,458.09,787.99,606.05,862.81
17,76953404,76964287,10884,*,8.6913554483463,8.30443922354899,8.99614385075965,-0.65655520731714,1.85068010215759e-5,6.76355357561678e-5,294.33,338.73,315.38,532.68,439.17,560.05
20,23230901,23232512,1612,*,6.16754879273381,6.60294751906008,5.54098092094235,0.901239725767026,1.85267186323719e-5,6.7688622952441e-5,108.44,83.83,99.34,55.67,33.38,50.63
10,46306470,46315304,8835,*,8.59763590160494,8.13579636141937,8.94693335792796,-0.743325557825182,1.85283294193512e-5,6.7688622952441e-5,211.71,310.4,321.69,528.85,404.03,547.65
8,104616476,104618351,1876,*,5.26247559997691,5.7629201065729,4.48984859818198,1.1555857504451,1.85431602465457e-5,6.77273160690517e-5,51.64,56.08,55.19,14.4,33.38,19.63
13,27790746,27798281,7536,*,8.0428470795833409,7.55696780055026,8.40566845981451,-0.770204014822658,1.85459272368261e-5,6.77273160690517e-5,147.16,235.64,182.13,348.4,267.01,401.95
12,131824011,131842441,18431,*,9.02456434457796,8.41136504258983,9.45351566605726,-0.930227532100169,1.85659961127634e-5,6.77878003490187e-5,232.36,435.02,354.02,810.06,453.22,840.07
3,30688121,30689934,1814,*,5.80538309060869,6.23783778903179,5.18494239148952,0.95934268064503,1.8587349015665e-5,6.78529491162862e-5,64.55,79.87,82,40.31,31.62,37.2
12,48975547,48991704,16158,*,9.39958575465112,8.93261119547483,9.75180166914849,-0.758481056207321,1.86083072045648e-5,6.79166326573251e-5,384.69,572.66,508.55,947.31,718.48,920.67
6,33003310,33012167,8858,*,8.55492846001342,8.18936379937775,8.84633748857302,-0.618575992610735,1.8615985862113e-5,6.79318336489676e-5,265.93,310.97,298.82,465.5,446.19,469.12
4,1939604,1941005,1402,*,6.01021473000021,6.44038172492227,5.39450876615543,0.959453957099852,1.86210669341922e-5,6.79375518095371e-5,74.87,85.53,100.13,30.71,38.65,56.83
19,1166516,1175879,9364,*,8.69397613195557,8.10304176215445,9.11199032133534,-0.90021955449055,1.86763944911387e-5,6.812655371645e-5,183.31,368.75,272.8,627.7,386.47,645.81
19,4142523,4155510,12988,*,8.93212502531332,8.48508484147494,9.27291942838962,-0.724703387593533,1.86913712335569e-5,6.8168322968941e-5,271.09,407.26,396.59,626.74,553.35,675.78
5,14405269,14407729,2461,*,7.07617390474402,7.39877124995074,6.6600202978973,0.710458243726123,1.8699370127155e-5,6.81821495992669e-5,175.56,176.16,154.54,93.1,114.18,96.1
1,158111751,158116788,5038,*,7.80851128968553,7.40825925246292,8.12149482252603,-0.662720336275633,1.87022158653552e-5,6.81821495992669e-5,152.33,194.85,162.42,290.82,251.2,293.46
1,18571319,18579274,7956,*,8.35796154949331,7.87916513888623,8.71683485429344,-0.759982661062038,1.87354798589187e-5,6.82905414993354e-5,170.4,270.19,265.71,434.79,340.79,486.68
20,61727679,61742417,14739,*,9.00250502395905,8.5230562547653,9.36174322514579,-0.777350419868729,1.87530640690074e-5,6.8341750734424e-5,309.82,420.86,372.94,721.76,488.35,763.61
2,29013966,29017238,3273,*,7.24785391979288,6.81018459626647,7.58319263212012,-0.736488805153946,1.87884245937605e-5,6.84570647039749e-5,108.44,121.78,106.44,211.15,144.05,220.09
7,137874394,137887086,12693,*,8.4662326906692,8.75747582034791,8.10092957592726,0.638737882696221,1.87917882575904e-5,6.84570647039749e-5,384.69,479.2,434.44,286.02,261.74,275.89
17,42384976,42390806,5831,*,7.62624292487786,7.9288524155226,7.24283912288626,0.661849607883836,1.88806416277256e-5,6.87677928765674e-5,216.87,253.19,260.98,154.53,133.51,166.36
4,13919763,13922343,2581,*,5.8573216182037,6.27957942366422,5.25780918526059,0.941592441300922,1.8902696024341e-5,6.88351520509673e-5,67.13,81.57,84.36,39.35,35.13,40.3
6,52284033,52285541,1509,*,5.69856273691024,6.13956315290434,5.06022921416301,0.985784460545892,1.89111222674501e-5,6.88446916698278e-5,67.13,74.2,70.17,28.79,35.13,36.17
1,34264701,34276029,11329,*,8.55224356579061,8.84129601168821,8.19038689541344,0.624231355314016,1.89124376691903e-5,6.88446916698278e-5,438.91,443.52,493.57,302.33,272.28,301.72
8,141557397,141566144,8748,*,8.1233523707415891,7.64374540109078,8.48267902250613,-0.773968303212285,1.90215590748741e-5,6.92212406475377e-5,167.82,227.14,205,394.47,252.96,425.72
2,232257175,232265668,8494,*,7.87096663855402,8.19217553946812,7.45712699975177,0.692600097125652,1.90230409952086e-5,6.92212406475377e-5,276.25,300.77,300.4,165.08,144.05,218.03
1,94919216,94920835,1620,*,5.13248329431035,5.65132274496476,4.31440715382138,1.16616127367689,1.90799802595905e-5,6.94153666463423e-5,41.31,56.64,52.83,22.08,21.08,16.53
3,151227567,151229112,1546,*,6.22123495948667,6.60797543641985,5.69125397897233,0.898104979296317,1.9106727736994e-5,6.94995987468117e-5,90.36,93.46,108.81,40.31,70.27,44.43
17,74711242,74755796,44555,*,11.0850063274809,10.6244395729307,11.4335778792164,-0.757502397762469,1.91252968480862e-5,6.9554056426646e-5,1324.47,1758.77,1652.6,2862.1,2420.69,3015.17
1,115060044,115079787,19744,*,9.61941308893752,9.92173038237472,9.236479258877,0.658815249327218,1.9153373684266e-5,6.96280761168133e-5,864.91,994.65,1050.22,583.55,588.48,637.55
10,79604270,79612688,8419,*,8.23082937919438,7.87763328977429,8.51433886069779,-0.634279547503381,1.91544175572805e-5,6.96280761168133e-5,260.76,212.98,231.8,385.84,344.31,366.82
15,74597355,74616919,19565,*,9.88172323814493,9.38060470065498,10.2529377465797,-0.804808008174442,1.91564546043206e-5,6.96280761168133e-5,518.94,792.44,688.32,1333.15,974.95,1352.59
2,138106535,138107848,1314,*,5.07388018852762,5.69440394839781,3.96161371056857,1.28932117781349,1.91768141148239e-5,6.9688975052987e-5,77.45,30.59,47.31,14.4,15.81,16.53
2,241732342,241735801,3460,*,6.73526814653261,6.15682899428362,7.14703287703955,-0.844025182959141,1.92080877153985e-5,6.97895056947565e-5,46.47,93.46,74.11,166.04,112.43,146.73
9,130180579,130189054,8476,*,8.27678364950526,7.8162597126799,8.62533076362627,-0.739012706715383,1.92671764945121e-5,6.9991041557385e-5,172.98,261.12,242.05,429.03,314.44,441.22
16,87581918,87595004,13087,*,8.84412120512763,8.3426754627832,9.21551442204957,-0.798639160887978,1.93037194128584e-5,7.01106157070809e-5,247.85,392.54,333.52,668.01,447.95,667.51
5,150316698,150322632,5935,*,7.89805216485496,8.20179615262256,7.51282127378047,0.668716224565004,1.93341624598309e-5,7.01964632937709e-5,247.85,305.87,329.57,191,161.61,195.29
8,125118207,125119509,1303,*,5.41597713175238,5.95678847302074,4.54085992064886,1.12081690259409,1.93353038634163e-5,7.01964632937709e-5,77.45,52.11,56.77,32.63,17.57,19.63
4,46990972,46994550,3579,*,7.05937402993892,6.56673235884454,7.42593682003068,-0.75022256585176506,1.93382487716663e-5,7.01964632937709e-5,69.71,116.12,98.56,174.68,151.07,190.13
1,44327521,44330524,3004,*,7.10250226521414,7.41881860031991,6.69676946202184,0.697879393536064,1.93724257039267e-5,7.02974027499661e-5,160.07,164.83,188.44,105.58,105.4,100.23
17,17016813,17026280,9468,*,8.86686948648164,8.37380656371677,9.23366444169347,-0.792251751452437,1.93733286014493e-5,7.02974027499661e-5,265.93,356.28,372.94,649.78,439.17,717.11
15,90559678,90563727,4050,*,6.82234942076426,7.16242040465556,6.37655735338293,0.741456884011057,1.93807731174608e-5,7.03112191180088e-5,147.16,135.94,146.65,87.34,89.59,72.33
17,19700719,19710267,9549,*,8.52259845256829,8.1336250637888,8.82865902155309,-0.665549272810691,1.94167378159899e-5,7.04244332311512e-5,278.84,305.87,257.82,459.74,391.74,512.52
8,140308958,140313821,4864,*,7.75593130125377,8.04671888721002,7.39134597018134,0.632786587414087,1.9419464169687e-5,7.04244332311512e-5,263.34,271.32,258.61,173.72,173.91,156.03
16,15995897,15998955,3059,*,6.73101951617607,7.09060557540221,6.25094842089745,0.795249011951563,1.94229078771271e-5,7.04244332311512e-5,108.44,146.71,153.75,90.22,59.73,78.53
22,38763916,38772995,9080,*,8.43324053867175,7.91833244571012,8.81193247133542,-0.804675898937849,1.94373423333955e-5,7.04635550968565e-5,165.24,297.94,262.55,505.81,349.58,492.88
16,55259,94677,39419,*,10.4970096323326,9.89385097777557,10.9210598630728,-0.925437712078209,1.9442970999742e-5,7.04707458451465e-5,640.29,1147.02,1066.78,2143.21,1433.44,2240.19
1,20611136,20614914,3779,*,6.82450109905563,7.1666653868865,6.37509276922737,0.735998592037006,1.94689420366752e-5,7.05516506832319e-5,142,137.64,151.38,82.54,75.54,90.93
2,121055156,121090839,35684,*,10.6562856585331,10.1576202419784,11.0261583546425,-0.804381549101081,1.95098628154167e-5,7.06866899944623e-5,906.22,1350.37,1170.06,2159.53,1746.13,2350.76
17,82646803,82656840,10038,*,8.42975003983521,7.9541871293637,8.78681088339504,-0.774226334573863,1.95981044496393e-5,7.0993095994918e-5,216.87,272.45,254.67,525.01,309.17,490.82
19,35841022,35882429,41408,*,10.6566591026632,10.1732923859951,11.018083403806,-0.785919629306288,1.96692248771444e-5,7.12373781472148e-5,952.69,1305.06,1206.33,2229.6,1696.94,2294.96
5,139147106,139150558,3453,*,6.74148561169374,7.10426463092739,6.25568261652342,0.765584710746493,1.96911308230141e-5,7.13033587191108e-5,136.84,134.81,141.13,84.46,57.97,86.8
5,151075028,151087913,12886,*,8.57585404059405,8.89391251607933,8.16724293117753,0.69659454564478,1.96976438666377e-5,7.13135859314057e-5,397.6,551.7,477.8,315.77,245.93,300.69
6,158630692,158633565,2874,*,6.36667434034241,6.75040115986503,5.84236550050435,0.835929780502451,1.97065534297143e-5,7.13324840772638e-5,105.85,113.85,103.29,69.1,54.46,48.57
6,111804335,111807741,3407,*,7.26407688802961,7.57016757796491,6.87505473443127,0.707085452070734,1.97158741174087e-5,7.13528630310486e-5,157.49,204.48,208.15,109.42,135.26,107.46
12,6214733,6216774,2042,*,6.04163498276863,6.45271820055287,5.46454867796141,0.905748073814346,1.97714306767862e-5,7.15405332723765e-5,77.45,84.4,100.92,43.19,38.65,50.63
10,86258651,86270039,11389,*,8.76932719887256,8.34717106209867,9.09550967692233,-0.704042799426344,1.97988602150742e-5,7.16178936116708e-5,291.74,339.86,345.34,559.56,440.92,640.65
1,109526076,109533316,7241,*,8.51873819548843,8.15013924448849,8.81206829118821,-0.626463723576018,1.98002193841815e-5,7.16178936116708e-5,260.76,297.38,294.09,479.9,412.82,455.69
2,112811454,112813211,1758,*,5.71657342771338,6.17164888073111,5.04803903752936,1.04388529096556,1.9842687504661e-5,7.17580623651146e-5,69.71,60.61,85.94,24.95,47.43,26.87
4,40621326,40622544,1219,*,5.25577072249799,5.80564148460465,4.35619796221218,1.17261357336713,1.984639525507e-5,7.17580623651146e-5,56.8,48.71,62.29,15.36,14.05,32.03
1,9409838,9414246,4409,*,7.18332581583016,7.51708515408561,6.74835137724844,0.716334957959905,1.98678694713286e-5,7.18222738386679e-5,170.4,195.42,183.71,127.65,84.32,110.56
7,135689752,135692886,3135,*,6.62474214273219,6.9919999704130404,6.13083879194304,0.787987910555103,1.99607222116611e-5,7.21444461615337e-5,144.58,112.72,124.58,68.15,79.05,63.03
11,114250172,114266548,16377,*,9.39992075398344,8.98037327086263,9.7245480873333,-0.699831346039778,2.00561451326533e-5,7.24757857662776e-5,449.24,573.23,492.78,949.23,734.29,854.54
6,16741033,16742865,1833,*,5.92111554173302,6.34176344065437,5.32486636070361,0.947104399248083,2.00840854510436e-5,7.25631889413241e-5,85.2,75.34,82.79,35.51,52.7,32.03
17,63505795,63548024,42230,*,10.9614773865651,10.4449622760386,11.3410335868885,-0.826582946539153,2.01720381184309e-5,7.28422037174994e-5,1063.71,1635.85,1482.29,2837.14,2150.16,2795.08
1,3584047,3626154,42108,*,11.0964329734105,10.5449096495059,11.4944556719703,-0.868918299686939,2.0175418835241e-5,7.28422037174994e-5,1143.74,1806.91,1531.17,3085.73,2229.21,3340.66
1,12040361,12041954,1594,*,6.75496534133514,6.25351727794815,7.12635982571006,-0.797106212012898,2.01772207530292e-5,7.28422037174994e-5,74.87,65.71,88.31,120.93,172.15,126.06
19,55449152,55471419,22268,*,9.80667380693449,9.28360766260409,10.1897379438757,-0.830157695687763,2.01773782914632e-5,7.28422037174994e-5,459.56,749.39,660.72,1285.16,918.74,1299.89
1,43020805,43023487,2683,*,7.02133710320037,7.38874455080719,6.52716192815112,0.761965006482612,2.0180150163499e-5,7.28422037174994e-5,183.31,158.6,160.84,92.14,66.75,117.8
7,130844462,130847394,2933,*,6.37704373885157,6.75679120807781,5.86017261104036,0.837819529344578,2.02485731996027e-5,7.30755396057345e-5,90.36,118.95,115.11,61.43,45.67,67.16
17,50537134,50552072,14939,*,9.9287623784036,9.45126586566648,10.2869078183652,-0.775750784214257,2.02641204287272e-5,7.3115975503773e-5,570.58,826.99,702.51,1353.31,1022.38,1372.22
11,67064581,67084041,19461,*,9.41665966805506,8.95590135165139,9.76534053707703,-0.752335911607619,2.02673414744075e-5,7.3115975503773e-5,407.93,563.03,518.8,904.12,704.42,1002.3
8,108119700,108120919,1220,*,5.54182116862112,6.00500238031991,4.85546569411524,1.06130664827972,2.03703092831048e-5,7.34737293601241e-5,61.96,66.84,63.86,18.24,38.65,29.97
4,26220135,26222158,2024,*,5.92807768709251,6.36614782002651,5.29591652259129,0.932621186606819,2.03878259853525e-5,7.35231933920573e-5,92.95,76.47,78.06,45.11,38.65,34.1
10,86953619,86973402,19784,*,9.99375186782519,9.48196932184452,10.3707586070162,-0.819831422293986,2.04398201665998e-5,7.36969495115392e-5,580.91,814.53,749.82,1504.95,985.49,1481.75
3,186266714,186274113,7400,*,8.60130425465129,8.20630406244367,8.91107500885271,-0.656399818084824,2.04785074809898e-5,7.38100300951395e-5,260.76,343.82,281.48,466.46,467.27,510.45
10,110335447,110337058,1612,*,6.02236392554733,6.44611131386362,5.41982229056832,0.907576043322608,2.04796239162659e-5,7.38100300951395e-5,87.78,77.6,96.19,46.07,36.89,45.47
7,156985087,157035054,49968,*,11.2032769115343,10.7510415761327,11.5470718790505,-0.747400317085299,2.04826365003064e-5,7.38100300951395e-5,1541.34,1954.19,1674.67,3236.42,2578.79,3161.9
1,41353949,41400505,46557,*,11.2595539483119,10.7590740492729,11.6304194729169,-0.807861570623379,2.04877127917908e-5,7.38145641825739e-5,1396.76,2030.65,1771.65,3402.46,2631.49,3477.05
19,48483540,48514518,30979,*,10.4453056042884,9.93340215099723,10.8223776373329,-0.819901961929732,2.0541355858953e-5,7.39940437527739e-5,759.05,1124.93,1049.43,1910.94,1447.5,2073.83
17,2980237,2987241,7005,*,8.01051086805429,7.56552732537272,8.35011269596732,-0.715641001025386,2.05911722598507e-5,7.41596746087359e-5,147.16,212.98,208.15,368.56,265.26,345.12
7,138889262,138893226,3965,*,7.51073194317877,7.81564242206583,7.12361851976111,0.685125907858889,2.07247206559027e-5,7.46267506873845e-5,191.05,221.47,263.34,128.61,144.05,145.7
11,61673626,61685156,11531,*,8.89654249448935,8.4237053232814,9.25207055531171,-0.760129408573051,2.0799049196146e-5,7.48804502996444e-5,260.76,410.66,358.75,641.14,498.89,689.21
7,30142671,30144572,1902,*,6.22831425455162,6.63322769074749,5.6633892050658,0.87322457681158006,2.08093859915156e-5,7.4903716137399e-5,108.44,82.13,107.23,47.99,54.46,49.6
20,10598608,10599801,1194,*,6.27064885050614,6.66144926235616,5.73297215886181,0.853686083059476,2.08870815830206e-5,7.51693872383726e-5,95.53,98.56,109.59,47.03,47.43,65.1
7,74215064,74221958,6895,*,8.1611187803128,7.65849822929685,8.53315312283465,-0.783782697793049,2.09371349113239e-5,7.53354977183371e-5,136.84,243,226.29,413.67,291.61,406.09
1,22608861,22622755,13895,*,9.02302686336206,8.6057751865004,9.34628183549142,-0.691625855499072,2.09420223848884e-5,7.53390619216687e-5,327.89,435.59,405.26,699.69,558.62,694.38
14,95478242,95487068,8827,*,7.93206242792845,7.50586864751056,8.26064311490705,-0.703030338627394,2.09703597736741e-5,7.54269703264076e-5,162.65,214.68,167.94,333.05,251.2,335.82
1,47434941,47453249,18309,*,9.51443280435866,9.05613321699644,9.86170883372833,-0.747956579711164,2.09836345088447e-5,7.54606781918704e-5,428.58,625.91,542.46,988.59,781.72,1020.9
13,72204363,72206493,2131,*,5.59395866168197,6.05119122147004,4.92071291940336,1.01166936391782,2.10410309676052e-5,7.56530131479841e-5,69.71,64.57,64.65,27.83,35.13,27.9
9,84667047,84672600,5554,*,7.75218729997247,7.29825618109673,8.09695801917528,-0.716709884053899,2.10562605720998e-5,7.56936938714031e-5,121.35,193.15,157.69,269.7,240.66,311.02
19,49049207,49050840,1634,*,5.9409367903182,5.34830957485126,6.35979143051788,-0.902252713804196,2.1093820285268e-5,7.58146175079171e-5,36.15,41.92,44.15,84.46,72.02,89.9
8,140093192,140101222,8031,*,8.76194294776947,8.2775829596126,9.12391999775221,-0.769481403015419,2.11451034160377e-5,7.5984811216033e-5,222.04,388,320.9,605.63,476.06,592.08
7,116630559,116632404,1846,*,5.80304650614505,6.22455128759677,5.20506181165253,1.00718900054983,2.11743166565124e-5,7.60756483776909e-5,54.22,84.96,85.15,29.75,50.94,29.97
17,34246051,34256866,10816,*,9.02605927824572,9.31795736933704,8.65972314074765,0.639041652490535,2.1220336665004e-5,7.6226824367247e-5,568,675.75,670.97,381.04,407.55,424.69
2,109170738,109175110,4373,*,7.38481138678845,7.7063079121404,6.97049288330311,0.692151895815339,2.12602124106017e-5,7.63558771194802e-5,191.05,222.61,212.88,136.29,98.37,141.56
16,87569206,87573367,4162,*,7.36102807220539,6.93936255796575,7.68691840896659,-0.685271846284642,2.12652276475101e-5,7.6359703957896e-5,105.85,139.34,123,217.87,179.18,221.13
7,99141035,99143558,2524,*,6.65180856220922,7.02078710312569,6.15477427656488,0.777121219336985,2.12773211607243e-5,7.6388941504231e-5,139.42,116.12,134.04,81.58,65,67.16
20,45357507,45361515,4009,*,7.4877188636603504,7.80242992221432,7.08463010451732,0.674821476990572,2.13095527035679e-5,7.64904534753209e-5,211.71,239.6,218.4,148.77,110.67,147.76
15,39623833,39632019,8187,*,7.83924543279649,8.12892808622038,7.47639868164686,0.62839408391933,2.14767267948859e-5,7.70762129432947e-5,271.09,295.11,273.59,173.72,170.4,190.13
14,102930822,102932803,1982,*,6.61134368297541,6.05427606745901,7.0122288392761,-0.824008582015256,2.14883899278615e-5,7.71037569553351e-5,49.05,87.23,63.08,139.17,110.67,137.43
9,130856652,130864906,8255,*,7.92587312088526,8.21116254106304,7.56990525899929,0.636141974607051,2.15164300492356e-5,7.71900430769851e-5,263.34,316.63,309.07,191,200.26,178.76
17,80955227,80972930,17704,*,9.81606600375166,9.22713374697342,10.2330842923287,-0.906612198754995,2.16541476406535e-5,7.76696913426258e-5,420.84,761.28,615.78,1379.22,851.98,1379.46
12,111255383,111257242,1860,*,6.30311286146001,5.72415879219516,6.7151367350774,-0.8680445154946,2.16807599302723e-5,7.77420234152004e-5,41.31,62.87,54.4,114.22,79.05,121.93
9,77926415,77927658,1244,*,4.40367367144813,5.07406776704063,3.11205462202694,1.4427360468155,2.16823560882822e-5,7.77420234152004e-5,36.15,25.49,39.42,6.72,14.05,5.17
16,46686776,46692015,5240,*,7.73000380443097,8.02631094875003,7.35668199138004,0.649360614559042,2.16915554726104e-5,7.77605863066896e-5,229.78,272.45,279.9,174.68,147.56,169.46
17,50527271,50536275,9005,*,8.98568899656742,8.50697960488017,9.34451360793347,-0.769125704855744,2.17048110600885e-5,7.77936804272694e-5,276.25,428.79,386.34,702.57,518.22,729.51
17,39968391,39977058,8668,*,8.53203097258781,8.18729686778358,8.81007152957123,-0.601324061443972,2.17222556840011e-5,7.7841773705059e-5,294.33,286.05,294.09,459.74,449.71,437.09
20,37909770,37924119,14350,*,9.36512069802445,8.94751130953225,9.68858972856042,-0.692078730006003,2.17301263047974e-5,7.78471519214386e-5,413.09,572.09,495.94,827.34,760.64,887.6
4,76208414,76224077,15664,*,8.98427176714399,9.28368292794594,8.60599870552578,0.648130708488472,2.17318098029278e-5,7.78471519214386e-5,583.49,683.12,603.17,413.67,346.06,409.19
1,111845935,111851995,6061,*,7.83164964661905,7.44531466683945,8.13607807011009,-0.633171654532418,2.17840674870359e-5,7.80195710550165e-5,152.33,189.19,181.34,287.94,286.34,269.69
5,116571805,116579920,8116,*,8.52013478648737,8.06422216146879,8.86604337588602,-0.730131335306054,2.17880134550269e-5,7.80195710550165e-5,201.38,331.93,269.65,491.41,409.3,499.08
11,46182583,46184623,2041,*,5.96164517722925,6.40014558409278,5.32858011860552,0.953710002193342,2.17945479643242e-5,7.80285177396813e-5,100.69,69.1,83.58,35.51,50.94,34.1
8,41097952,41102406,4455,*,7.2859023689668,6.86859462332267,7.60919089885295,-0.675404736465506,2.18195368530854e-5,7.81035189743935e-5,100.69,126.88,123,191.96,180.94,212.86
12,116425979,116427887,1909,*,6.05873909425044,6.47037193770548,5.48056189534834,0.942816239220187,2.18362373082345e-5,7.81427377255802e-5,56.8,105.92,103.29,50.87,38.65,44.43
3,188546425,188548328,1904,*,5.96109857162904,6.39977117042619,5.32767154803081,0.945308874364271,2.183938264172e-5,7.81427377255802e-5,95.53,74.2,83.58,29.75,42.16,48.57
20,2745070,2764491,19422,*,10.0333849096826,9.55211740129395,10.3936390644075,-0.780489856351169,2.18426190797618e-5,7.81427377255802e-5,604.14,866.64,781.36,1480,1087.38,1468.32
X,154696053,154697340,1288,*,5.69723018200554,6.1503412920429,5.03296668750072,0.993545355495013,2.18904305303509e-5,7.82992957341857e-5,77.45,62.31,73.33,31.67,38.65,27.9
11,2084874,2106387,21514,*,9.92138788049968,9.31691968564011,10.3460802138605,-0.923398739458121,2.19610644800109e-5,7.85374139089995e-5,431.16,845.11,637.07,1418.57,953.87,1532.38
1,212695656,212702983,7328,*,7.90095373446674,7.43456586346747,8.25283703168783,-0.727129546985415,2.20623666606767e-5,7.88850998059669e-5,126.51,223.74,168.73,312.89,288.09,314.12
7,157118758,157127436,8679,*,8.57710461223383,8.18411524316349,8.88564025750408,-0.656545496629793,2.20885647388092e-5,7.89641682868711e-5,253.02,318.33,301.19,485.65,414.57,518.72
5,17056090,17058205,2116,*,6.16589482201286,6.55979102469782,5.62230760025171,0.872126761455063,2.21004125293521e-5,7.89919163301837e-5,92.95,88.36,101.71,40.31,52.7,54.76
3,139285414,139304797,19384,*,9.58656870065171,9.13681494417118,9.92893250861298,-0.738048252156372,2.21354139649607e-5,7.91023952282042e-5,469.89,659.89,559.01,993.38,827.39,1103.56
2,86329550,86341449,11900,*,8.81020192027694,8.43533337206963,9.1074805997728,-0.631848555216433,2.22231888830084e-5,7.94013880382927e-5,304.65,358.55,375.3,567.24,518.22,569.35
17,49518439,49531166,12728,*,9.8088601499589,9.35309968241795,10.1546814508428,-0.744870399361453,2.22395741040238e-5,7.94452487348655e-5,513.78,744.86,703.3,1171.91,999.54,1248.23
17,36849728,36851963,2236,*,6.89768455896111,7.25198457146994,6.42702542619142,0.737817417186296,2.22498567253203e-5,7.94672972604134e-5,165.24,154.07,137.98,96.94,70.27,90.93
11,45982892,45984490,1599,*,6.07733723473375,6.46898335461874,5.5380495648765,0.932256537062297,2.22663667035877e-5,7.95115750795089e-5,61.96,103.66,100.13,43.19,57.97,38.23
4,6440189,6455906,15718,*,9.26847678810368,8.8045533785459,9.61896056411513,-0.756795027053173,2.22949110580565e-5,7.95861585403775e-5,376.94,520.55,443.9,851.33,614.83,892.77
17,16281529,16282962,1434,*,5.97001315232506,6.42425618353185,5.30329087671123,0.940320414029952,2.22954861974181e-5,7.95861585403775e-5,108.44,71.94,77.27,41.27,36.89,40.3
11,61665813,61671940,6128,*,7.65412141627083,7.24069987671107,7.97507906579658,-0.663034717155397,2.23859961905197e-5,7.98944922191837e-5,123.93,156.33,173.46,233.23,252.96,268.66
22,42354168,42364013,9846,*,8.4822429201163,7.99001533705844,8.84857739067837,-0.780694526813156,2.24243261038683e-5,8.00165183769077e-5,191.05,317.77,253.88,491.41,358.36,533.18
5,137307299,137308679,1381,*,5.4213118661947,5.90174236165331,4.69593752589682,1.09123738373189,2.24937518182364e-5,8.02432095438976e-5,38.73,69.67,70.96,24.95,22.84,29.97
21,33017385,33038048,20664,*,9.81649699136455,9.37143707827156,10.1561431518806,-0.73396673772132,2.2496156609317e-5,8.02432095438976e-5,565.42,752.22,669.4,1217.02,948.6,1257.53
1,16057511,16086212,28702,*,10.4365970185044,9.94473890625005,10.8027276847016,-0.794272545650027,2.2529606781015e-5,8.03477011432141e-5,771.96,1161.18,1023.41,1936.86,1489.66,1932.27
4,54193958,54198853,4896,*,7.58145767739417,7.88410495060187,7.19799308754608,0.657717757559744,2.2654501727731e-5,8.07782150317637e-5,227.2,215.81,265.71,145.89,145.8,148.8
20,50482148,50485014,2867,*,6.51558684484993,6.88280601435349,6.02175371398095,0.797680202950937,2.26881317225683e-5,8.08832105093882e-5,113.6,130.85,109.59,64.31,56.21,74.4
11,69196134,69206362,10229,*,8.6368535962008,8.19177878693525,8.97650840343067,-0.72385076558983,2.27498075945554e-5,8.10801852072191e-5,237.53,353.45,286.21,541.32,418.09,551.78
2,25557238,25558667,1430,*,4.82566014794322,5.4096490662079,3.8285769594584,1.28359854599692,2.27517718279193e-5,8.10801852072191e-5,30.98,41.35,55.19,18.24,14.05,10.33
1,197908376,197919012,10637,*,8.40037121438919,7.98224764047705,8.72414779033051,-0.677800394412835,2.27746698856228e-5,8.11468287686592e-5,198.8,295.68,264.13,454.94,395.25,418.49
16,49738158,49764413,26256,*,10.0820148715045,9.66144471364832,10.4072524057192,-0.699995020575392,2.29004831647393e-5,8.15800702089378e-5,679.02,913.09,837.34,1410.89,1275.34,1387.72
11,67463880,67469619,5740,*,7.74637790476907,7.27087173095522,8.10340688931291,-0.744241146820242,2.29186145634627e-5,8.16295654716577e-5,113.6,192.02,157.69,285.06,224.85,315.16
2,39434451,39438267,3817,*,6.82986432648461,7.15807436785415,6.40429574571109,0.740430676424163,2.29228216492851e-5,8.16295654716577e-5,139.42,141.61,147.44,76.78,101.89,75.43
1,192438792,192440009,1218,*,5.47487841537698,6.00193919748582,4.63582323019823,1.09196169004624,2.29924171317469e-5,8.18504571331081e-5,85.2,48.71,58.35,25.91,22.84,25.83
12,51849177,51853299,4123,*,7.34768967430423,6.85987275851883,7.71158587174284,-0.752013363993207,2.29933188170439e-5,8.18504571331081e-5,82.62,140.47,125.36,228.43,166.88,233.53
9,71763141,71770826,7686,*,7.88335642529449,8.17086832592359,7.52391533892679,0.642389335017086,2.30040573424039e-5,8.18736083580071e-5,263.34,308.7,292.52,164.12,202.02,185.99
7,489915,497210,7296,*,8.29282951504912,7.77651868740594,8.67227593241958,-0.807054416183158,2.3081242690538e-5,8.21243328779014e-5,154.91,267.92,234.96,453.02,298.63,472.22
