"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050803","regulation of synapse structure or activity","32/1386","215/18903",9.92557556589e-05,0.00358561417317776,0.00292086180962013,"22871/4734/8828/27067/3556/8321/4739/7534/25/4897/5048/9419/4916/85461/627/1006/27286/4915/26115/816/10458/9762/547/85358/1020/3706/4884/22941/84628/575/94030/375790",32
"GO:0061387","regulation of extent of cell growth","20/1386","108/18903",0.000101811319232704,0.00365508959729832,0.00297745688740036,"10512/8829/9037/57609/25/23499/4131/9723/4897/22902/5048/57698/2258/57142/10371/627/9175/54910/1020/7473",20
"GO:1904375","regulation of protein localization to cell periphery","22/1386","125/18903",0.000103275940738977,0.00368478356463757,0.00300164576299833,"6711/9482/5295/8301/2181/5583/367/4926/102/5780/54585/3958/5581/3688/493/1956/5590/126353/1020/27237/85409/20",22
"GO:0090497","mesenchymal cell migration","14/1386","61/18903",0.000104035611693451,0.00368911555575549,0.00300517462773526,"10512/8828/8829/9037/9723/23603/10371/65979/6469/5979/54910/4902/55698/6899",14
"GO:0030308","negative regulation of cell growth","29/1386","188/18903",0.000109099086332664,0.00384507755489511,0.00313222216409503,"10512/131566/8829/344901/2697/9037/27086/57609/9723/5270/7042/27302/3624/6586/2023/2258/57142/9686/7490/5467/4088/10371/9353/54910/1020/92304/7481/7473/23677",29
"GO:0050804","modulation of chemical synaptic transmission","55/1386","448/18903",0.000114786668294458,0.00402101177419374,0.00327553918520644,"22871/9162/27067/57689/4763/25/4131/5270/11252/1009/5581/27020/6616/2918/6507/6558/3688/2903/23236/2894/4983/627/3553/1959/4915/29/4920/5590/816/10458/41/773/57338/50944/85358/1020/3706/2914/57596/4884/22941/59284/27065/84628/1636/9066/575/9001/440829/9454/2905/392862/2902/10815/26012",55
"GO:0003206","cardiac chamber morphogenesis","22/1386","126/18903",0.000116607588696174,0.00406019194375836,0.00330745557538356,"10512/8828/8829/4853/8321/7042/27302/653/79977/6586/657/7010/79810/9353/7168/9421/1482/161882/4634/53834/7481/6899",22
"GO:0072659","protein localization to plasma membrane","39/1386","285/18903",0.000119666908192605,0.0041417648464267,0.00337390532836763,"6711/9482/63971/23043/10550/288/5295/8301/2181/5583/23499/23167/10098/367/4905/5780/55690/3958/5581/23136/3688/2258/8766/493/1956/90196/5590/10966/79651/9368/30818/23513/1020/27237/27065/85409/5064/286753/11187",39
"GO:0035270","endocrine system development","23/1386","135/18903",0.000121240107240352,0.00416583255295236,0.00339351101973336,"84159/2908/1021/6658/4763/653/3569/657/7849/7490/4088/5087/9095/5605/6531/1482/6469/3625/7481/5626/8022/6899/2516",23
"GO:1903036","positive regulation of response to wounding","16/1386","77/18903",0.000121803754575943,0.00416583255295236,0.00339351101973336,"3480/4638/9076/23189/5747/10565/948/5581/196527/3688/4921/8840/2475/64094/53905/5345",16
"GO:0010001","glial cell differentiation","33/1386","227/18903",0.000123518390465432,0.00419206734079548,0.00341488202793265,"5803/92737/22891/2737/1021/4781/1600/4763/25/5270/6774/56288/79628/3569/4664/4916/3066/3553/1959/2475/4915/4920/55107/5076/5339/10319/6469/54587/1020/6497/11076/7161/20",33
"GO:0030516","regulation of axon extension","18/1386","93/18903",0.000124021369424918,0.00419206734079548,0.00341488202793265,"10512/8829/9037/57609/25/23499/4131/9723/4897/22902/5048/57698/57142/10371/9175/54910/1020/7473",18
"GO:0061614","miRNA transcription","14/1386","62/18903",0.000125417999121697,0.00421462811001983,0.0034332601595554,"57591/2113/2908/9314/3725/4781/7042/6774/7003/1655/657/7490/5467/4088",14
"GO:0040013","negative regulation of locomotion","52/1386","419/18903",0.000132751145602703,0.00443526948892268,0.00361299588853599,"10512/8829/9314/9863/2697/9037/56477/84978/4763/4739/5912/57522/23189/7414/9723/6774/11057/27302/23332/653/22998/23613/4163/23236/51742/657/23213/3146/4070/23603/5467/10371/493/9353/3066/57413/7168/1602/114757/23309/9368/25855/6469/11314/54910/1800/619552/575/7481/57152/7473/83481",52
"GO:1903034","regulation of response to wounding","27/1386","172/18903",0.000137846278857905,0.00457903156206146,0.00373010529541084,"302/3480/9314/4638/9076/23189/5747/5270/10565/23332/948/2150/5581/59/196527/6558/3688/4921/7128/4088/8840/2475/5605/64094/53905/5345/83481",27
"GO:0008360","regulation of cell shape","25/1386","154/18903",0.000139741334689571,0.00461545665431839,0.00375977738385835,"10602/22836/399/114793/9886/23268/5747/9723/4651/3791/4478/5921/4289/23136/4627/2909/157285/1729/7168/10458/9368/23580/23654/5064/3249",25
"GO:0050772","positive regulation of axonogenesis","16/1386","78/18903",0.000142950598918376,0.0046946276235694,0.00382427050814531,"8829/9037/23499/4131/22902/26230/5048/57698/140578/9353/627/9175/4915/5605/23654/7473",16
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","14/1386","63/18903",0.000150503102723385,0.0048899563239839,0.00398338638448005,"1500/163/102/6616/8766/3690/4983/5590/23513/4884/59284/27065/10815/161",14
"GO:0014066","regulation of phosphatidylinositol 3-kinase signaling","20/1386","111/18903",0.000150590350461788,0.0048899563239839,0.00398338638448005,"4734/3480/79899/3606/5747/9723/1411/5270/3791/7042/2150/4916/7010/5467/1956/4915/23396/4920/9368/54923",20
"GO:0051216","cartilage development","30/1386","201/18903",0.000153422014660346,0.00495407399294302,0.00403561700426773,"960/3696/860/7227/2737/861/4781/5915/27302/653/2131/657/23213/7045/4088/8840/2734/399979/340419/22856/11173/5447/5745/4880/389084/9421/7477/81029/340260/7481",30
"GO:0061572","actin filament bundle organization","26/1386","164/18903",0.000154328247035428,0.00495565148813765,0.0040369020408741,"4233/8829/5295/800/961/4739/25/55604/4082/9124/23332/57698/22998/4430/4070/4088/7168/2475/10458/339768/114822/50944/85358/5345/7481/83715",26
"GO:0018108","peptidyl-tyrosine phosphorylation","48/1386","380/18903",0.000155715508573291,0.00497257259421892,0.00405068607065038,"960/4233/374/8829/3480/54206/685/5788/3606/5770/4739/25/5912/5618/5747/3791/948/5581/3716/3569/83666/1859/4916/255324/3595/4921/7010/3690/3066/1956/2475/4915/5605/4920/5590/2264/4145/57732/11314/1609/5979/285489/1464/2046/1636/5753/10188/2324",48
"GO:0010718","positive regulation of epithelial to mesenchymal transition","13/1386","56/18903",0.000161180469902365,0.00511880832986633,0.00416981053715027,"25937/5747/7042/6934/2146/3569/152007/4088/3066/3553/2651/2475/286204",13
"GO:2000249","regulation of actin cytoskeleton reorganization","11/1386","42/18903",0.000162439057081812,0.0051305887974474,0.0041794069734078,"8829/4853/10788/25/55604/9723/54828/4916/7010/10458/1020",11
"GO:0070371","ERK1 and ERK2 cascade","44/1386","340/18903",0.000167268625575698,0.00525441660775835,0.00428027781579004,"960/8829/200734/4853/3725/54206/5788/5770/7534/25/1411/3791/154043/168667/388121/948/2150/27020/59/3624/152110/3146/4921/7010/152007/3690/10392/1956/3553/2651/5578/5605/5590/2264/9368/5345/10347/54550/374403/3965/246/1852/171389/2324",44
"GO:0051494","negative regulation of cytoskeleton organization","26/1386","165/18903",0.000170668124226706,0.00533222571908302,0.0043436615628225,"6711/4233/136319/4591/7114/5295/324/55604/23189/4131/10565/4281/23332/29766/1859/2258/4070/9353/51571/80206/55755/10297/114822/50944/85358/256949",26
"GO:0010755","regulation of plasminogen activation","7/1386","18/18903",0.000173697951397821,0.00539771053268496,0.00439700586645417,"302/861/5270/2023/7123/5345/3249",7
"GO:0051258","protein polymerization","38/1386","281/18903",0.000185936423378923,0.00574712581353034,0.00468164155234405,"6711/4233/10602/136319/7114/342184/25/55626/55604/23189/4131/4926/10565/5921/23332/845/5581/55125/29766/7417/1859/51429/2258/9353/51571/80206/1729/55243/2475/55755/10458/9051/79778/23580/11076/10426/246/256949",38
"GO:1904062","regulation of cation transmembrane transport","49/1386","394/18903",0.000194701810614365,0.00598604502846291,0.00487626651107532,"81671/22871/4734/7402/4544/9474/288/7114/817/25/51719/3759/154043/845/5581/196527/5142/5144/3688/2903/2258/9722/27347/81/3690/493/56704/130507/2669/1729/805/2859/9368/30818/57338/51083/3064/50944/85358/1020/5026/59284/54923/124935/9001/3784/440829/2902/3757",49
"GO:0071805","potassium ion transmembrane transport","32/1386","223/18903",0.000198007023699144,0.00605545289407963,0.004932806555312,"4734/4544/476/288/3778/3763/51719/3759/845/6616/196527/6507/6558/3688/27133/9722/27347/84561/3772/3780/3785/3786/30818/478/51083/51305/3768/3784/3249/3757/11194/57582",32
"GO:0032964","collagen biosynthetic process","12/1386","50/18903",0.000204316573690898,0.00621552524175469,0.00506320240509356,"861/54206/3624/3569/4921/5467/9508/3066/4880/114757/5345/57333",12
"GO:0008045","motor neuron axon guidance","9/1386","30/18903",0.000207963657738165,0.00625530064964838,0.00509560367981738,"1123/8829/399/3918/10371/9353/1959/1020/8022",9
"GO:0003205","cardiac chamber development","26/1386","167/18903",0.000208028581336524,0.00625530064964838,0.00509560367981738,"10512/8828/8829/3480/163/4853/639/8321/7042/27302/653/79977/6586/657/7849/7010/79810/9353/7168/9421/1482/161882/4634/53834/7481/6899",26
"GO:0010595","positive regulation of endothelial cell migration","22/1386","131/18903",0.000208870765637048,0.00625530064964838,0.00509560367981738,"8828/9734/4233/8829/2113/7114/9037/27086/25/306/54828/3791/57608/3146/7010/3690/5578/27286/64094/2523/100126351/2324",22
"GO:0007611","learning or memory","37/1386","273/18903",0.000214686910235625,0.00639634196475212,0.00521049674163836,"9867/5803/10550/92521/267/8301/4763/4739/25/6310/5048/27020/6616/3688/2903/23236/2033/2258/85461/2019/1827/1956/627/1959/4915/10882/5590/41/57338/9379/3064/50944/85358/1020/10347/22941/2902",37
"GO:0002062","chondrocyte differentiation","20/1386","114/18903",0.000218881333955939,0.00648786723212988,0.0052850537478268,"860/7227/2737/861/4781/5915/2131/657/23213/7045/4088/8840/2734/399979/22856/11173/5447/5745/4880/81029",20
"GO:0001764","neuron migration","27/1386","177/18903",0.00022353057822801,0.00656197927414747,0.00534542584106021,"92737/8828/6695/8829/1600/54986/4131/9723/4897/285313/5048/6774/57698/4916/79932/387119/2258/9201/26053/10371/4915/816/30012/1020/84628/23654/26012",27
"GO:0048864","stem cell development","17/1386","89/18903",0.000223652234776306,0.00656197927414747,0.00534542584106021,"10512/8828/8829/9037/5788/9723/124540/657/23603/10371/65979/6469/5979/54910/4902/55698/6899",17
"GO:0061005","cell differentiation involved in kidney development","13/1386","58/18903",0.000234612194165459,0.00682408618092407,0.00555893962616525,"4643/2737/9863/4853/6772/25937/59/2131/7849/7490/171023/5076/6469",13
"GO:0007612","learning","24/1386","150/18903",0.000235972689134128,0.00682408618092407,0.00555893962616525,"92521/4763/25/6310/27020/6616/3688/2903/23236/2258/85461/2019/4915/10882/41/57338/9379/3064/50944/85358/1020/10347/22941/2902",24
"GO:0046328","regulation of JNK cascade","23/1386","141/18903",0.000236127549512944,0.00682408618092407,0.00555893962616525,"9867/6788/23043/3480/9448/54986/29969/5048/153769/2150/7164/23236/9821/3146/10371/10392/401265/1956/222643/3553/7477/5345/2324",23
"GO:0048846","axon extension involved in axon guidance","10/1386","37/18903",0.000242314326628626,0.00689939314243084,0.00562028510764763,"10512/8828/8829/9037/9723/6586/10371/9353/54910/7473",10
"GO:0060999","positive regulation of dendritic spine development","10/1386","37/18903",0.000242314326628626,0.00689939314243084,0.00562028510764763,"22871/27067/5597/5048/54149/816/10458/50944/85358/3706",10
"GO:1902284","neuron projection extension involved in neuron projection guidance","10/1386","37/18903",0.000242314326628626,0.00689939314243084,0.00562028510764763,"10512/8828/8829/9037/9723/6586/10371/9353/54910/7473",10
"GO:0048640","negative regulation of developmental growth","20/1386","115/18903",0.000247022503967566,0.0069989709457477,0.00570140175566008,"6788/10512/8829/6789/344901/9037/27086/57609/23286/9723/80014/3720/2258/57142/9686/10371/54910/1020/7473/7161",20
"GO:0061001","regulation of dendritic spine morphogenesis","11/1386","44/18903",0.000254106233507889,0.00713308540299191,0.00581065215945781,"22871/27067/5048/26115/816/10458/9762/547/85358/1020/3706",11
"GO:0072089","stem cell proliferation","21/1386","124/18903",0.000255865158470179,0.00713308540299191,0.00581065215945781,"860/2737/861/8626/2697/2120/4781/4763/5788/11143/5915/3791/153241/5087/7477/6469/1636/3167/7481/7473/1050",21
"GO:0071625","vocalization behavior","7/1386","19/18903",0.000257672902457998,0.00713308540299191,0.00581065215945781,"2737/2131/27286/9379/50944/85358/22941",7
"GO:2000251","positive regulation of actin cytoskeleton reorganization","7/1386","19/18903",0.000257672902457998,0.00713308540299191,0.00581065215945781,"8829/25/54828/4916/7010/10458/1020",7
"GO:0051017","actin filament bundle assembly","25/1386","160/18903",0.000257926444502649,0.00713308540299191,0.00581065215945781,"4233/8829/5295/800/961/4739/25/55604/4082/9124/23332/22998/4430/4070/4088/7168/2475/10458/339768/114822/50944/85358/5345/7481/83715",25
"GO:0045860","positive regulation of protein kinase activity","51/1386","420/18903",0.000261507033620812,0.00714823292145656,0.00582299141461941,"6788/374/6789/11214/685/1600/5788/219771/3606/5770/4739/25/5618/51719/5747/4216/10920/7042/2146/7164/23531/152110/4916/255324/51429/657/23118/2258/4921/3690/493/1956/3553/1435/9175/51422/2475/805/5605/4920/5590/6556/11314/1609/1020/151/285489/55890/1636/7481/221938",51
"GO:0001707","mesoderm formation","15/1386","74/18903",0.000262184321686642,0.00714823292145656,0.00582299141461941,"9314/2697/60412/3624/3688/657/3690/4088/79971/9095/5076/9421/7481/286204/7473",15
"GO:2000628","regulation of miRNA metabolic process","15/1386","74/18903",0.000262184321686642,0.00714823292145656,0.00582299141461941,"57591/2113/2908/29102/9314/3725/4781/7042/6774/7003/657/7490/5467/4088/10984",15
"GO:0003279","cardiac septum development","19/1386","107/18903",0.000265230140976311,0.00719732495231493,0.00586298206368688,"10512/8828/8829/163/4853/639/8321/7042/653/6586/657/7849/9353/9421/1482/161882/53834/7481/6899",19
"GO:0150117","positive regulation of cell-substrate junction organization","9/1386","31/18903",0.0002741181634982,0.0074037522664467,0.00603113893422256,"8829/9448/5295/342184/25/3791/7010/4088/9922",9
"GO:0010811","positive regulation of cell-substrate adhesion","21/1386","125/18903",0.00028667644281975,0.00770692948603793,0.00627810883100486,"7402/8829/9448/1021/6789/56477/4739/342184/25/55604/3791/948/5581/25890/7010/3690/4088/1435/5590/2523/246",21
"GO:0072006","nephron development","24/1386","152/18903",0.000289312431321844,0.00774178635666787,0.00630650343714722,"51196/4643/2737/9863/4853/6772/25937/9955/342184/59/2131/23213/7849/4070/7010/7490/3690/171023/5087/5076/7477/6469/5979/7481",24
"GO:0045669","positive regulation of osteoblast differentiation","15/1386","75/18903",0.000305844382662605,0.00814645406354774,0.00663614806524295,"860/2737/8626/25937/55603/3569/657/4921/8840/222663/4880/4041/7477/4037/1050",15
"GO:0003007","heart morphogenesis","35/1386","258/18903",0.000308188391209776,0.00817123349170874,0.00665633352912278,"10512/8828/8829/4853/3725/26005/8321/5747/7042/27302/653/79977/6586/2131/657/57142/7010/79810/4088/171023/9353/7168/9095/2475/140628/9421/10660/1482/161882/6469/6261/4634/53834/7481/6899",35
"GO:0010712","regulation of collagen metabolic process","11/1386","45/18903",0.000314276625102004,0.00829460681776067,0.00675683414602868,"861/54206/3624/3569/3688/4921/5467/3066/4880/114757/5345",11
"GO:0016331","morphogenesis of embryonic epithelium","24/1386","153/18903",0.000319763069083101,0.00837822792603398,0.00682495237901111,"6788/8626/6789/8321/25/367/7042/653/79977/23213/7849/2909/25902/65979/27443/5076/9421/7477/6469/23513/5979/54910/6497/23654",24
"GO:0030316","osteoclast differentiation","18/1386","100/18903",0.000320344008936593,0.00837822792603398,0.00682495237901111,"302/29887/10234/4853/5295/27086/4763/4739/5048/2200/8840/130733/1435/2475/126014/10272/1943/133522",18
"GO:0008154","actin polymerization or depolymerization","29/1386","200/18903",0.000323106355697084,0.00841240872040156,0.00685279624956405,"6711/10602/136319/7114/9037/342184/25/55604/23189/10565/5921/2150/5581/29766/51429/2909/9353/51571/80206/57553/1729/55243/2475/10458/9051/79778/23580/246/256949",29
"GO:0002028","regulation of sodium ion transport","17/1386","92/18903",0.000337592361554756,0.00867982759288968,0.00707063719231389,"4734/7402/476/10768/288/817/286183/5270/154043/5581/2258/27347/81/493/9368/1482/3784",17
"GO:0032273","positive regulation of protein polymerization","17/1386","92/18903",0.000337592361554756,0.00867982759288968,0.00707063719231389,"4233/10602/342184/55626/55604/4131/4926/23332/5581/51429/55243/2475/55755/10458/23580/11076/246",17
"GO:0030323","respiratory tube development","28/1386","191/18903",0.000338704775164364,0.00867982759288968,0.00707063719231389,"4124/2737/54206/51696/4781/7534/3694/3791/79977/2131/657/2033/171023/340419/5605/7477/6469/9496/57333/25803/1636/9394/7481/6493/8022/7161/1050/2324",28
"GO:0006936","muscle contraction","44/1386","351/18903",0.000339384262282538,0.00867982759288968,0.00707063719231389,"51196/323/7402/476/26509/2697/817/4638/800/3778/2741/3759/6641/27302/845/29766/59/5142/5144/444/2023/23213/2258/9722/493/9732/7168/2475/805/10398/2593/1482/151/6261/4636/4634/8912/3768/3784/7140/1144/124093/3757/388428",44
"GO:0010594","regulation of endothelial cell migration","32/1386","230/18903",0.000348517537978602,0.00887414700227454,0.0072289308944043,"8828/9734/4233/8829/2113/9314/7114/9037/27086/4763/25/306/5747/54828/3791/57608/27302/168667/5547/3146/7010/3690/493/9353/5578/27286/64094/2523/100126351/619552/575/2324",32
"GO:0048332","mesoderm morphogenesis","15/1386","76/18903",0.000355615935263286,0.00900412760230442,0.00733481383447599,"9314/2697/60412/3624/3688/657/3690/4088/79971/9095/5076/9421/7481/286204/7473",15
"GO:0060828","regulation of canonical Wnt signaling pathway","35/1386","260/18903",0.000357030287187112,0.00900412760230442,0.00733481383447599,"6788/5218/1500/2737/6789/267/9037/324/8321/25937/219771/2776/23189/1456/8549/6934/4163/7088/4088/79971/340419/1956/26524/261734/205147/9368/10297/1482/7089/6469/79816/7481/147111/85409/441478",35
"GO:0014065","phosphatidylinositol 3-kinase signaling","23/1386","145/18903",0.000358295735039795,0.00900412760230442,0.00733481383447599,"57624/4734/3480/5295/4763/79899/3606/5747/9723/1411/5270/3791/7042/2150/4916/7010/5467/1956/4915/23396/4920/9368/54923",23
"GO:0060541","respiratory system development","30/1386","211/18903",0.000362312725537013,0.00906566040521184,0.00738493880759653,"4124/2737/54206/4781/7534/3694/3791/79977/2131/657/2033/7490/171023/340419/5605/7477/6469/9496/6497/57333/25803/1636/9394/53834/7481/6493/8022/7161/1050/2324",30
"GO:0098698","postsynaptic specialization assembly","7/1386","20/18903",0.000371443000252874,0.00925405405802419,0.00753840535449685,"3556/4916/9379/85358/4884/84628/94030",7
"GO:0043542","endothelial cell migration","37/1386","281/18903",0.000380920657061152,0.00944944805928524,0.00769757442527461,"8828/9734/4233/8829/2113/9314/7114/9037/27086/4763/9404/25/306/5747/54828/3791/57608/27302/168667/3688/5547/4627/3146/7010/3690/493/9353/5578/27286/64094/2523/100126351/619552/575/57449/11156/2324",37
"GO:0006929","substrate-dependent cell migration","8/1386","26/18903",0.000386861464665845,0.00953282562228444,0.00776549426488405,"8829/6789/5788/57698/9353/4983/1464/2046",8
"GO:0030953","astral microtubule organization","5/1386","10/18903",0.000387916048367348,0.00953282562228444,0.00776549426488405,"4926/23332/8766/153241/11076",5
"GO:0035148","tube formation","24/1386","155/18903",0.000389229558280126,0.00953282562228444,0.00776549426488405,"6788/6789/4781/8321/7534/25/7052/54828/7042/653/79977/7849/2909/25902/65979/27443/5076/9421/6469/23513/5979/54910/6497/23654",24
"GO:0010927","cellular component assembly involved in morphogenesis","20/1386","119/18903",0.000393738345087525,0.00957242931578549,0.00779775566008168,"11214/9519/4205/5048/27302/23332/29766/23136/3688/80206/128637/7168/10398/5339/1482/11076/11155/84033/7140/20",20
"GO:0072073","kidney epithelium development","23/1386","146/18903",0.000396379438874072,0.00957242931578549,0.00779775566008168,"4643/2737/9863/4853/6772/25937/9955/342184/5915/168667/2131/7849/4070/7490/4088/171023/9353/5087/5076/7477/6469/5979/7481",23
"GO:0034113","heterotypic cell-cell adhesion","13/1386","61/18903",0.000397471113458221,0.00957242931578549,0.00779775566008168,"960/9314/5788/961/965/4897/83700/3688/64065/3690/3553/2651/8174",13
"GO:1902893","regulation of miRNA transcription","13/1386","61/18903",0.000397471113458221,0.00957242931578549,0.00779775566008168,"57591/2113/2908/9314/3725/4781/7042/6774/7003/657/7490/5467/4088",13
"GO:0046578","regulation of Ras protein signal transduction","28/1386","193/18903",0.000402518824077638,0.00965377096750517,0.00786401703472056,"51196/4233/8829/9448/4853/11214/5516/4763/25/23189/79109/10565/64283/7042/5921/2150/3688/2909/157285/26053/4983/1435/2859/23263/221002/64787/9922/221938",28
"GO:0032835","glomerulus development","14/1386","69/18903",0.000411701368257586,0.00983319796912747,0.00801017929628614,"51196/4643/9863/4853/25937/59/2131/23213/7010/7490/3690/171023/5076/5979",14
"GO:0051648","vesicle localization","30/1386","213/18903",0.000426179862091804,0.0100625032306106,0.00819697267356062,"22871/4643/63971/10239/55686/10079/8301/5873/60412/5048/23332/8615/8766/4430/81/1780/111240474/22906/83930/26115/5590/23265/547/3064/23513/1020/7109/9001/9024/83696",30
"GO:0030510","regulation of BMP signaling pathway","19/1386","111/18903",0.000429855333048836,0.0100625032306106,0.00819697267356062,"4853/51232/51496/8321/25/4926/3791/168667/2200/23213/222663/23090/94031/6497/10272/375616/286204/348093/390598",19
"GO:0034446","substrate adhesion-dependent cell spreading","19/1386","111/18903",0.000429855333048836,0.0100625032306106,0.00819697267356062,"8829/5295/3915/9404/4739/25/55604/23189/5747/84168/4070/7010/23603/81/3690/10319/79778/55698/84628",19
"GO:0001768","establishment of T cell polarity","6/1386","15/18903",0.000431747543458726,0.0100625032306106,0.00819697267356062,"25/1794/56603/4627/10758/23513",6
"GO:0060099","regulation of phagocytosis, engulfment","6/1386","15/18903",0.000431747543458726,0.0100625032306106,0.00819697267356062,"948/2150/196527/11314/10347/246",6
"GO:1905153","regulation of membrane invagination","6/1386","15/18903",0.000431747543458726,0.0100625032306106,0.00819697267356062,"948/2150/196527/11314/10347/246",6
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","31/1386","223/18903",0.000434021775217375,0.0100748829749254,0.00820705728407236,"960/8829/4853/3725/5788/25/3791/168667/388121/948/2150/27020/59/3624/3146/4921/7010/152007/3690/10392/1956/2651/5578/5590/2264/5345/10347/54550/3965/246/2324",31
"GO:0072698","protein localization to microtubule cytoskeleton","12/1386","54/18903",0.000439495741231128,0.0101611415372637,0.00827732400221826,"29887/9851/324/26005/25/4926/4281/9419/55125/1729/22994/55722",12
"GO:0030098","lymphocyte differentiation","50/1386","419/18903",0.000449336386432891,0.010347268181602,0.00842894383105188,"860/9734/3575/2737/399/96459/9474/29102/861/1021/4853/7163/639/5295/27086/5788/3606/25/55626/359948/11143/1015/1493/1794/6774/3624/2146/3569/3688/56603/6599/2033/55619/3146/8808/5087/3553/2475/10758/5590/6929/51412/161882/6469/100141515/10945/3965/8581/326/441478",50
"GO:0050900","leukocyte migration","48/1386","398/18903",0.000456420771185642,0.0104686986406866,0.00852786177741595,"2919/6372/399/5295/56477/4763/961/4739/25/84675/5747/102/9023/83700/4478/5048/7042/2150/3958/196527/653/5142/6558/3569/3688/2131/23236/4627/3146/27347/3690/1130/90550/9353/23604/3553/1435/23396/4920/1441/5339/89766/11314/5979/5657/3965/8174/326",48
"GO:1902895","positive regulation of miRNA transcription","11/1386","47/18903",0.000470959203952776,0.0107594632365496,0.0087647202799283,"57591/2113/2908/9314/3725/7042/6774/7003/657/7490/4088",11
"GO:1902905","positive regulation of supramolecular fiber organization","26/1386","176/18903",0.000481273622114105,0.0108812104456047,0.00886389625262976,"4233/8829/10602/9037/961/342184/25/55604/4131/4926/27302/23332/2150/5581/22998/51429/4088/7168/55243/2475/55755/10458/5345/23580/7481/246",26
"GO:0010762","regulation of fibroblast migration","10/1386","40/18903",0.000481935964372805,0.0108812104456047,0.00886389625262976,"79899/5747/5581/59/3688/4921/23603/3690/114757/9368",10
"GO:0032965","regulation of collagen biosynthetic process","10/1386","40/18903",0.000481935964372805,0.0108812104456047,0.00886389625262976,"861/54206/3624/3569/4921/5467/3066/4880/114757/5345",10
"GO:0030325","adrenal gland development","8/1386","27/18903",0.000514694225104848,0.0115756133116966,0.00942956079825511,"84159/2908/4763/7490/4088/5087/7481/2516",8
"GO:0006590","thyroid hormone generation","7/1386","21/18903",0.000522102459010296,0.0116967140041842,0.00952821011486355,"6567/10404/7849/405753/53905/7173/3249",7
"GO:0060537","muscle tissue development","50/1386","422/18903",0.000529364694132789,0.0118136213594113,0.00962344351496024,"10512/92737/9734/858/136319/9474/861/4853/11214/2697/4638/27086/4763/25/2317/5915/4205/7042/27302/653/3131/3688/56603/1655/3720/657/2033/64208/9686/7490/79810/4088/1827/80206/1959/7168/2475/140628/5339/9421/1482/161882/6469/1020/6497/6261/4634/1144/7161/6899",50
"GO:0007229","integrin-mediated signaling pathway","19/1386","113/18903",0.000541207866111806,0.0120314671774086,0.00980090196404092,"3696/667/8829/3915/961/4739/25/1015/5747/3694/102/3688/4627/3690/65979/11093/4185/8174/3682",19
"GO:0007266","Rho protein signal transduction","22/1386","140/18903",0.00054334507150577,0.0120326992846872,0.00980190564567578,"4233/8829/10602/11214/25/23189/23365/64283/57698/2150/3688/9411/2909/157285/4983/65979/2859/23263/23580/64787/57449/398",22
"GO:0030324","lung development","27/1386","187/18903",0.00054620596260395,0.0120498872666062,0.00981590707403562,"4124/2737/54206/4781/7534/3694/3791/79977/2131/657/2033/171023/340419/5605/7477/6469/9496/57333/25803/1636/9394/7481/6493/8022/7161/1050/2324",27
"GO:0051650","establishment of vesicle localization","28/1386","197/18903",0.000562678621531081,0.0123660928990481,0.0100734899904284,"22871/4643/63971/10239/55686/10079/8301/5873/60412/5048/23332/8766/4430/81/1780/111240474/22906/83930/26115/5590/23265/547/3064/23513/1020/7109/9001/83696",28
"GO:0008064","regulation of actin polymerization or depolymerization","24/1386","159/18903",0.000568832429760776,0.0123704691584237,0.0100770549163411,"6711/10602/136319/7114/9037/342184/55604/23189/10565/5921/2150/5581/29766/51429/2909/9353/51571/80206/55243/2475/10458/23580/246/256949",24
"GO:0048592","eye morphogenesis","24/1386","159/18903",0.000568832429760776,0.0123704691584237,0.0100770549163411,"27067/4124/2737/4853/639/4763/24147/8412/5915/3791/2195/6774/6121/2200/6101/128637/356/65979/4915/4041/5076/54549/6497/286204",24
"GO:0035850","epithelial cell differentiation involved in kidney development","11/1386","48/18903",0.000571013171861449,0.0123704691584237,0.0100770549163411,"4643/9863/4853/6772/25937/59/2131/7849/7490/171023/5076",11
"GO:0048736","appendage development","26/1386","178/18903",0.000573578846791962,0.0123704691584237,0.0100770549163411,"860/10512/3899/2737/8626/4853/26005/342184/5915/7042/79977/56603/444/2131/657/64327/2019/5087/340419/3066/51776/4041/6469/9496/6497/7473",26
"GO:0060173","limb development","26/1386","178/18903",0.000573578846791962,0.0123704691584237,0.0100770549163411,"860/10512/3899/2737/8626/4853/26005/342184/5915/7042/79977/56603/444/2131/657/64327/2019/5087/340419/3066/51776/4041/6469/9496/6497/7473",26
"GO:0030198","extracellular matrix organization","40/1386","318/18903",0.000576795874859809,0.012393606530445,0.0100959027518995,"858/302/4643/4316/861/2824/4763/57188/3915/25/102/84168/84947/79875/7042/92949/23332/3569/3688/2131/23213/7045/25890/4921/7490/3690/7373/4088/9508/23127/11173/2264/4320/64094/11093/91522/5345/84628/80781/3249",40
